Num,PlanCode,Channel,FA,Unknown,Gender,IssAge,PremMode,WL,PP,Unknown
10002575,57,FC,120000000,0,2,27,12,999,20,1
10002576,57,FC,120000000,0,2,28,12,999,20,1
10002577,57,FC,120000000,0,2,31,12,999,20,1
10002578,57,FC,120000000,0,1,35,12,999,20,1
10002579,57,FC,120000000,0,1,35,12,999,20,1
10002580,57,FC,120000000,0,2,38,12,999,20,1
10002581,57,FC,120000000,0,2,40,12,999,20,1
10002582,57,FC,120000000,0,2,42,12,999,20,1
10002583,57,FC,120000000,0,2,45,12,999,20,1
10002584,57,FC,118000000,0,2,42,12,999,20,1
10002585,57,FC,115000000,0,2,25,12,999,20,1
10002586,57,FC,115000000,0,1,42,12,999,20,1
10002587,57,FC,114000000,0,1,26,12,999,20,1
10002588,57,FC,114000000,0,1,36,12,999,20,1
10002589,57,FC,113000000,0,2,17,12,999,20,1
10002590,57,FC,111000000,0,2,44,12,999,20,1
10002591,57,FC,111000000,0,2,44,12,999,20,1
10002592,57,FC,110000000,0,2,18,12,999,20,1
10002593,57,FC,110000000,0,2,18,12,999,20,1
10002594,57,FC,110000000,0,2,19,12,999,20,1
10002595,57,FC,110000000,0,1,20,12,999,20,1
10002596,57,FC,110000000,0,2,20,12,999,20,1
10002597,57,FC,110000000,0,2,20,12,999,20,1
10002598,57,FC,110000000,0,1,26,12,999,20,1
10002599,57,FC,110000000,0,1,27,12,999,20,1
10002600,57,FC,110000000,0,1,27,12,999,20,1
10002601,57,FC,110000000,0,1,27,12,999,20,1
10002602,57,FC,110000000,0,1,28,12,999,20,1
10002603,57,FC,110000000,0,1,36,12,999,20,1
10002604,57,FC,110000000,0,2,40,12,999,20,1
10002605,57,FC,110000000,0,2,44,12,999,20,1
10002606,57,FC,110000000,0,2,45,12,999,20,1
10002607,57,FC,110000000,0,2,45,12,999,20,1
10002608,57,FC,107000000,0,2,20,12,999,20,1
10002609,57,FC,107000000,0,2,35,12,999,20,1
10002610,57,FC,106000000,0,2,46,12,999,20,1
10002611,57,FC,105000000,0,1,15,12,999,20,1
10002612,57,FC,105000000,0,1,17,12,999,20,1
10002613,57,FC,105000000,0,1,19,12,999,20,1
10002614,57,FC,105000000,0,2,20,12,999,20,1
10002615,57,FC,103000000,0,2,36,12,999,20,1
10002616,57,FC,103000000,0,1,39,12,999,20,1
10002617,57,FC,103000000,0,1,39,12,999,20,1
10002618,57,FC,103000000,0,1,39,12,999,20,1
10002619,57,FC,102000000,0,2,22,12,999,20,1
10002620,57,FC,100000000,0,1,15,12,999,20,1
10002621,57,FC,100000000,0,1,15,12,999,20,1
10002622,57,FC,100000000,0,1,15,12,999,20,1
10002623,57,FC,100000000,0,1,15,12,999,20,1
10002624,57,FC,100000000,0,1,15,12,999,20,1
10002625,57,FC,100000000,0,2,15,12,999,20,1
10002626,57,FC,100000000,0,2,15,12,999,20,1
10002627,57,FC,100000000,0,1,16,12,999,20,1
10002628,57,FC,100000000,0,1,16,12,999,20,1
10002629,57,FC,100000000,0,2,16,12,999,20,1
10002630,57,FC,100000000,0,2,16,12,999,20,1
10002631,57,FC,100000000,0,1,17,12,999,20,1
10002632,57,FC,100000000,0,1,17,12,999,20,1
10002633,57,FC,100000000,0,1,17,12,999,20,1
10002634,57,FC,100000000,0,1,17,12,999,20,1
10002635,57,FC,100000000,0,1,17,12,999,20,1
10002636,57,FC,100000000,0,1,17,12,999,20,1
10002637,57,FC,100000000,0,2,17,12,999,20,1
10002638,57,FC,100000000,0,1,18,12,999,20,1
10002639,57,FC,100000000,0,2,18,12,999,20,1
10002640,57,FC,100000000,0,1,19,12,999,20,1
10002641,57,FC,100000000,0,1,19,12,999,20,1
10002642,57,FC,100000000,0,1,19,12,999,20,1
10002643,57,FC,100000000,0,1,19,12,999,20,1
10002644,57,FC,100000000,0,1,19,12,999,20,1
10002645,57,FC,100000000,0,1,19,12,999,20,1
10002646,57,FC,100000000,0,1,19,12,999,20,1
10002647,57,AM,100000000,0,2,19,12,999,20,1
10002648,57,FC,100000000,0,2,19,12,999,20,1
10002649,57,FC,100000000,0,2,19,12,999,20,1
10002650,57,FC,100000000,0,1,20,12,999,20,1
10002651,57,FC,100000000,0,1,20,12,999,20,1
10002652,57,FC,100000000,0,2,20,12,999,20,1
10002653,57,FC,100000000,0,1,21,12,999,20,1
10002654,57,FC,100000000,0,1,21,12,999,20,1
10002655,57,FC,100000000,0,1,22,12,999,20,1
10002656,57,FC,100000000,0,1,22,12,999,20,1
10002657,57,FC,100000000,0,2,22,12,999,20,1
10002658,57,FC,100000000,0,1,23,12,999,20,1
10002659,57,FC,100000000,0,1,23,12,999,20,1
10002660,57,FC,100000000,0,1,23,12,999,20,1
10002661,57,FC,100000000,0,2,23,12,999,20,1
10002662,57,FC,100000000,0,2,23,12,999,20,1
10002663,57,FC,100000000,0,2,23,12,999,20,1
10002664,57,FC,100000000,0,2,23,12,999,20,1
10002665,57,FC,100000000,0,2,23,12,999,20,1
10002666,57,FC,100000000,0,1,24,12,999,20,1
10002667,57,FC,100000000,0,2,24,12,999,20,1
10002668,57,FC,100000000,0,2,24,12,999,20,1
10002669,57,FC,100000000,0,2,24,12,999,20,1
10002670,57,FC,100000000,0,2,24,12,999,20,1
10002671,57,FC,100000000,0,1,25,12,999,20,1
10002672,57,FC,100000000,0,1,25,12,999,20,1
10002673,57,FC,100000000,0,1,25,12,999,20,1
10002674,57,FC,100000000,0,1,25,12,999,20,1
10002675,57,FC,100000000,0,2,25,12,999,20,1
10002676,57,FC,100000000,0,2,25,12,999,20,1
10002677,57,FC,100000000,0,2,25,12,999,20,1
10002678,57,FC,100000000,0,2,25,12,999,20,1
10002679,57,FC,100000000,0,2,25,12,999,20,1
10002680,57,FC,100000000,0,1,26,12,999,20,1
10002681,57,AM,100000000,0,1,26,12,999,20,1
10002682,57,FC,100000000,0,1,26,12,999,20,1
10002683,57,FC,100000000,0,2,26,12,999,20,1
10002684,57,FC,100000000,0,2,26,12,999,20,1
10002685,57,AM,100000000,0,2,26,12,999,20,1
10002686,57,FC,100000000,0,1,27,12,999,20,1
10002687,57,FC,100000000,0,1,27,12,999,20,1
10002688,57,FC,100000000,0,2,27,12,999,20,1
10002689,57,FC,100000000,0,2,27,12,999,20,1
10002690,57,FC,100000000,0,2,27,12,999,20,1
10002691,57,FC,100000000,0,1,28,12,999,20,1
10002692,57,FC,100000000,0,1,28,12,999,20,1
10002693,57,FC,100000000,0,2,28,12,999,20,1
10002694,57,FC,100000000,0,1,29,12,999,20,1
10002695,57,FC,100000000,0,1,29,12,999,20,1
10002696,57,FC,100000000,0,2,29,12,999,20,1
10002697,57,FC,100000000,0,1,30,12,999,20,1
10002698,57,FC,100000000,0,1,30,12,999,20,1
10002699,57,FC,100000000,0,2,30,12,999,20,1
10002700,57,FC,100000000,0,1,31,12,999,20,1
10002701,57,TFC,100000000,0,1,31,12,999,20,1
10002702,57,TFC,100000000,0,1,31,12,999,20,1
10002703,57,FC,100000000,0,1,31,12,999,20,1
10002704,57,FC,100000000,0,1,31,12,999,20,1
10002705,57,FC,100000000,0,1,31,12,999,20,1
10002706,57,FC,100000000,0,2,31,12,999,20,1
10002707,57,FC,100000000,0,2,31,12,999,20,1
10002708,57,FC,100000000,0,2,31,12,999,20,1
10002709,57,FC,100000000,0,1,32,12,999,20,1
10002710,57,FC,100000000,0,1,32,12,999,20,1
10002711,57,FC,100000000,0,2,32,12,999,20,1
10002712,57,FC,100000000,0,2,32,12,999,20,1
10002713,57,FC,100000000,0,2,32,12,999,20,1
10002714,57,FC,100000000,0,1,33,12,999,20,1
10002715,57,FC,100000000,0,1,33,12,999,20,1
10002716,57,FC,100000000,0,2,33,12,999,20,1
10002717,57,FC,100000000,0,2,33,12,999,20,1
10002718,57,FC,100000000,0,2,34,12,999,20,1
10002719,57,FC,100000000,0,2,34,12,999,20,1
10002720,57,FC,100000000,0,2,34,12,999,20,1
10002721,57,FC,100000000,0,2,34,12,999,20,1
10002722,57,FC,100000000,0,2,34,12,999,20,1
10002723,57,FC,100000000,0,1,35,12,999,20,1
10002724,57,FC,100000000,0,1,35,12,999,20,1
10002725,57,FC,100000000,0,1,35,12,999,20,1
10002726,57,FC,100000000,0,2,35,12,999,20,1
10002727,57,TFC,100000000,0,2,35,12,999,20,1
10002728,57,FC,100000000,0,1,36,12,999,20,1
10002729,57,TFC,100000000,0,1,36,12,999,20,1
10002730,57,FC,100000000,0,2,36,12,999,20,1
10002731,57,FC,100000000,0,2,36,12,999,20,1
10002732,57,FC,100000000,0,1,37,12,999,20,1
10002733,57,FC,100000000,0,2,37,12,999,20,1
10002734,57,FC,100000000,0,2,37,12,999,20,1
10002735,57,FC,100000000,0,2,37,12,999,20,1
10002736,57,FC,100000000,0,1,38,12,999,20,1
10002737,57,FC,100000000,0,1,38,12,999,20,1
10002738,57,FC,100000000,0,2,38,12,999,20,1
10002739,57,FC,100000000,0,1,39,12,999,20,1
10002740,57,FC,100000000,0,2,39,12,999,20,1
10002741,57,AM,100000000,0,1,41,12,999,20,1
10002742,57,FC,100000000,0,1,41,12,999,20,1
10002743,57,AM,100000000,0,1,41,12,999,20,1
10002744,57,FC,100000000,0,2,41,12,999,20,1
10002745,57,FC,100000000,0,1,42,12,999,20,1
10002746,57,FC,100000000,0,1,42,12,999,20,1
10002747,57,FC,100000000,0,1,42,12,999,20,1
10002748,57,FC,100000000,0,1,42,12,999,20,1
10002749,57,FC,100000000,0,2,42,12,999,20,1
10002750,57,FC,100000000,0,2,42,12,999,20,1
10002751,57,FC,100000000,0,2,43,12,999,20,1
10002752,57,FC,100000000,0,2,43,12,999,20,1
10002753,57,AM,100000000,0,1,44,12,999,20,1
10002754,57,FC,100000000,0,2,44,12,999,20,1
10002755,57,FC,100000000,0,1,45,12,999,20,1
10002756,57,FC,100000000,0,2,45,12,999,20,1
10002757,57,FC,100000000,0,2,45,12,999,20,1
10002758,57,FC,100000000,0,1,46,12,999,20,1
10002759,57,FC,100000000,0,1,46,12,999,20,1
10002760,57,FC,100000000,0,1,46,12,999,20,1
10002761,57,FC,100000000,0,1,46,12,999,20,1
10002762,57,FC,100000000,0,1,46,12,999,20,1
10002763,57,FC,100000000,0,2,46,12,999,20,1
10002764,57,FC,100000000,0,2,46,12,999,20,1
10002765,57,FC,100000000,0,2,46,12,999,20,1
10002766,57,FC,100000000,0,2,46,12,999,20,1
10002767,57,FC,100000000,0,2,46,12,999,20,1
10002768,57,FC,100000000,0,1,47,12,999,20,1
10002769,57,FC,100000000,0,1,47,12,999,20,1
10002770,57,FC,100000000,0,1,47,12,999,20,1
10002771,57,FC,100000000,0,1,48,12,999,20,1
10002772,57,FC,100000000,0,1,48,12,999,20,1
10002773,57,FC,100000000,0,2,48,12,999,20,1
10002774,57,FC,100000000,0,2,49,12,999,20,1
10002775,57,FC,100000000,0,2,49,12,999,20,1
10002776,57,FC,100000000,0,1,51,12,999,20,1
10002777,57,FC,100000000,0,1,51,12,999,20,1
10002778,57,FC,100000000,0,1,51,12,999,20,1
10002779,57,FC,100000000,0,1,51,12,999,20,1
10002780,57,FC,100000000,0,1,52,12,999,20,1
10002781,57,FC,100000000,0,2,52,12,999,20,1
10002782,57,FC,100000000,0,2,52,12,999,20,1
10002783,57,FC,100000000,0,2,54,12,999,20,1
10002784,57,FC,100000000,0,2,54,12,999,20,1
10002785,57,FC,100000000,0,2,54,12,999,20,1
10002786,57,FC,100000000,0,1,55,12,999,20,1
10002787,57,FC,100000000,0,1,57,12,999,20,1
10002788,57,FC,96000000,0,1,16,12,999,20,1
10002789,57,FC,96000000,0,2,45,12,999,20,1
10002790,57,FC,96000000,0,2,46,12,999,20,1
10002791,57,FC,93000000,0,2,58,12,999,20,1
10002792,57,FC,90000000,0,1,20,12,999,20,1
10002793,57,FC,90000000,0,2,27,12,999,20,1
10002794,57,FC,90000000,0,2,27,12,999,20,1
10002795,57,FC,90000000,0,2,32,12,999,20,1
10002796,57,FC,90000000,0,1,36,12,999,20,1
10002797,57,FC,90000000,0,2,40,12,999,20,1
10002798,57,FC,90000000,0,2,51,12,999,20,1
10002799,57,FC,88000000,0,2,27,12,999,20,1
10002800,57,FC,87000000,0,1,20,12,999,20,1
10002801,57,FC,87000000,0,1,43,12,999,20,1
10002802,57,FC,87000000,0,1,43,12,999,20,1
10002803,57,FC,86000000,0,2,52,12,999,20,1
10002804,57,FC,85000000,0,1,21,12,999,20,1
10002805,57,FC,85000000,0,2,32,12,999,20,1
10002806,57,FC,85000000,0,1,45,12,999,20,1
10002807,57,FC,85000000,0,1,45,12,999,20,1
10002808,57,FC,85000000,0,1,47,12,999,20,1
10002809,57,FC,82000000,0,2,35,12,999,20,1
10002810,57,FC,82000000,0,2,37,12,999,20,1
10002811,57,FC,82000000,0,2,43,12,999,20,1
10002812,57,FC,82000000,0,1,46,12,999,20,1
10002813,57,FC,80000000,0,1,15,12,999,20,1
10002814,57,FC,80000000,0,1,23,12,999,20,1
10002815,57,FC,80000000,0,1,24,12,999,20,1
10002816,57,FC,80000000,0,1,24,12,999,20,1
10002817,57,FC,80000000,0,2,24,12,999,20,1
10002818,57,FC,80000000,0,1,25,12,999,20,1
10002819,57,FC,80000000,0,1,25,12,999,20,1
10002820,57,FC,80000000,0,2,25,12,999,20,1
10002821,57,FC,80000000,0,1,26,12,999,20,1
10002822,57,FC,80000000,0,2,30,12,999,20,1
10002823,57,FC,80000000,0,2,31,12,999,20,1
10002824,57,FC,80000000,0,2,32,12,999,20,1
10002825,57,FC,80000000,0,2,32,12,999,20,1
10002826,57,FC,80000000,0,2,34,12,999,20,1
10002827,57,FC,80000000,0,2,37,12,999,20,1
10002828,57,FC,80000000,0,1,41,12,999,20,1
10002829,57,AM,80000000,0,2,41,12,999,20,1
10002830,57,FC,80000000,0,2,42,12,999,20,1
10002831,57,FC,80000000,0,2,43,12,999,20,1
10002832,57,FC,80000000,0,1,46,12,999,20,1
10002833,57,FC,80000000,0,1,46,12,999,20,1
10002834,57,FC,80000000,0,1,47,12,999,20,1
10002835,57,FC,80000000,0,2,53,12,999,20,1
10002836,57,FC,80000000,0,1,57,12,999,20,1
10002837,57,FC,79000000,0,1,29,12,999,20,1
10002838,57,FC,78000000,0,1,41,12,999,20,1
10002839,57,FC,77000000,0,2,55,12,999,20,1
10002840,57,FC,76000000,0,1,31,12,999,20,1
10002841,57,FC,75000000,0,1,26,12,999,20,1
10002842,57,FC,75000000,0,1,26,12,999,20,1
10002843,57,FC,75000000,0,1,26,12,999,20,1
10002844,57,FC,75000000,0,1,27,12,999,20,1
10002845,57,FC,75000000,0,1,27,12,999,20,1
10002846,57,FC,75000000,0,2,33,12,999,20,1
10002847,57,FC,75000000,0,1,40,12,999,20,1
10002848,57,FC,75000000,0,2,46,12,999,20,1
10002849,57,FC,72000000,0,1,27,12,999,20,1
10002850,57,FC,72000000,0,1,28,12,999,20,1
10002851,57,FC,71000000,0,2,57,12,999,20,1
10002852,57,FC,71000000,0,2,57,12,999,20,1
10002853,57,FC,70000000,0,2,18,12,999,20,1
10002854,57,FC,70000000,0,1,19,12,999,20,1
10002855,57,FC,70000000,0,1,26,12,999,20,1
10002856,57,FC,70000000,0,1,27,12,999,20,1
10002857,57,FC,70000000,0,1,28,12,999,20,1
10002858,57,FC,70000000,0,1,28,12,999,20,1
10002859,57,FC,70000000,0,1,29,12,999,20,1
10002860,57,FC,70000000,0,1,29,12,999,20,1
10002861,57,FC,70000000,0,1,29,12,999,20,1
10002862,57,FC,70000000,0,1,29,12,999,20,1
10002863,57,FC,70000000,0,1,29,12,999,20,1
10002864,57,FC,70000000,0,1,29,12,999,20,1
10002865,57,FC,70000000,0,1,31,12,999,20,1
10002866,57,FC,70000000,0,2,33,12,999,20,1
10002867,57,TFC,70000000,0,1,34,12,999,20,1
10002868,57,FC,70000000,0,2,34,12,999,20,1
10002869,57,FC,70000000,0,1,35,12,999,20,1
10002870,57,FC,70000000,0,1,35,12,999,20,1
10002871,57,FC,70000000,0,2,37,12,999,20,1
10002872,57,FC,70000000,0,2,39,12,999,20,1
10002873,57,FC,70000000,0,2,39,12,999,20,1
10002874,57,FC,70000000,0,2,40,12,999,20,1
10002875,57,FC,70000000,0,1,43,12,999,20,1
10002876,57,FC,70000000,0,2,47,12,999,20,1
10002877,57,FC,70000000,0,2,50,12,999,20,1
10002878,57,FC,69000000,0,2,46,12,999,20,1
10002879,57,FC,68000000,0,2,36,12,999,20,1
10002880,57,FC,65000000,0,1,31,12,999,20,1
10002881,57,FC,65000000,0,2,34,12,999,20,1
10002882,57,FC,65000000,0,1,54,12,999,20,1
10002883,57,FC,64000000,0,1,31,12,999,20,1
10002884,57,TFC,63000000,0,2,45,12,999,20,1
10002885,57,FC,63000000,0,2,60,12,999,20,1
10002886,57,FC,62000000,0,2,35,12,999,20,1
10002887,57,FC,62000000,0,2,58,12,999,20,1
10002888,57,FC,61000000,0,2,46,12,999,20,1
10002889,57,FC,60000000,0,2,15,12,999,20,1
10002890,57,FC,60000000,0,1,17,12,999,20,1
10002891,57,FC,60000000,0,2,17,12,999,20,1
10002892,57,FC,60000000,0,2,17,12,999,20,1
10002893,57,FC,60000000,0,2,17,12,999,20,1
10002894,57,FC,60000000,0,2,17,12,999,20,1
10002895,57,FC,60000000,0,2,18,12,999,20,1
10002896,57,FC,60000000,0,2,19,12,999,20,1
10002897,57,FC,60000000,0,2,21,12,999,20,1
10002898,57,FC,60000000,0,1,22,12,999,20,1
10002899,57,FC,60000000,0,2,22,12,999,20,1
10002900,57,FC,60000000,0,1,23,12,999,20,1
10002901,57,FC,60000000,0,1,24,12,999,20,1
10002902,57,FC,60000000,0,1,25,12,999,20,1
10002903,57,FC,60000000,0,2,26,12,999,20,1
10002904,57,FC,60000000,0,1,27,12,999,20,1
10002905,57,FC,60000000,0,2,27,12,999,20,1
10002906,57,FC,60000000,0,2,27,12,999,20,1
10002907,57,FC,60000000,0,2,28,12,999,20,1
10002908,57,FC,60000000,0,2,31,12,999,20,1
10002909,57,FC,60000000,0,1,33,12,999,20,1
10002910,57,FC,60000000,0,1,33,12,999,20,1
10002911,57,FC,60000000,0,1,34,12,999,20,1
10002912,57,FC,60000000,0,1,35,12,999,20,1
10002913,57,FC,60000000,0,1,35,12,999,20,1
10002914,57,FC,60000000,0,1,36,12,999,20,1
10002915,57,FC,60000000,0,1,36,12,999,20,1
10002916,57,FC,60000000,0,1,36,12,999,20,1
10002917,57,FC,60000000,0,2,36,12,999,20,1
10002918,57,FC,60000000,0,1,37,12,999,20,1
10002919,57,FC,60000000,0,1,37,12,999,20,1
10002920,57,FC,60000000,0,1,40,12,999,20,1
10002921,57,FC,60000000,0,2,40,12,999,20,1
10002922,57,FC,60000000,0,2,40,12,999,20,1
10002923,57,FC,60000000,0,2,40,12,999,20,1
10002924,57,FC,60000000,0,2,41,12,999,20,1
10002925,57,FC,60000000,0,2,41,12,999,20,1
10002926,57,FC,60000000,0,2,42,12,999,20,1
10002927,57,FC,60000000,0,2,43,12,999,20,1
10002928,57,FC,60000000,0,2,44,12,999,20,1
10002929,57,FC,60000000,0,1,45,12,999,20,1
10002930,57,FC,60000000,0,1,45,12,999,20,1
10002931,57,FC,60000000,0,2,45,12,999,20,1
10002932,57,FC,60000000,0,2,46,12,999,20,1
10002933,57,FC,60000000,0,1,47,12,999,20,1
10002934,57,FC,60000000,0,1,47,12,999,20,1
10002935,57,FC,60000000,0,2,47,12,999,20,1
10002936,57,FC,60000000,0,2,48,12,999,20,1
10002937,57,FC,58000000,0,1,34,12,999,20,1
10002938,57,FC,57000000,0,2,42,12,999,20,1
10002939,57,FC,56000000,0,1,16,12,999,20,1
10002940,57,FC,56000000,0,1,35,12,999,20,1
10002941,57,FC,55000000,0,1,17,12,999,20,1
10002942,57,FC,55000000,0,2,18,12,999,20,1
10002943,57,FC,55000000,0,2,20,12,999,20,1
10002944,57,FC,55000000,0,2,28,12,999,20,1
10002945,57,FC,55000000,0,1,31,12,999,20,1
10002946,57,FC,55000000,0,1,34,12,999,20,1
10002947,57,FC,55000000,0,1,42,12,999,20,1
10002948,57,FC,55000000,0,2,43,12,999,20,1
10002949,57,FC,55000000,0,2,43,12,999,20,1
10002950,57,FC,55000000,0,2,44,12,999,20,1
10002951,57,FC,55000000,0,2,44,12,999,20,1
10002952,57,FC,55000000,0,2,51,12,999,20,1
10002953,57,FC,54000000,0,2,43,12,999,20,1
10002954,57,FC,53000000,0,2,20,12,999,20,1
10002955,57,FC,53000000,0,1,37,12,999,20,1
10002956,57,FC,52000000,0,2,35,12,999,20,1
10002957,57,FC,51000000,0,1,15,12,999,20,1
10002958,57,FC,51000000,0,2,16,12,999,20,1
10002959,57,FC,51000000,0,2,17,12,999,20,1
10002960,57,FC,51000000,0,1,22,12,999,20,1
10002961,57,AM,51000000,0,2,22,12,999,20,1
10002962,57,FC,51000000,0,1,23,12,999,20,1
10002963,57,FC,51000000,0,2,23,12,999,20,1
10002964,57,FC,51000000,0,2,25,12,999,20,1
10002965,57,FC,51000000,0,2,27,12,999,20,1
10002966,57,FC,51000000,0,2,33,12,999,20,1
10002967,57,FC,51000000,0,1,34,12,999,20,1
10002968,57,FC,51000000,0,2,35,12,999,20,1
10002969,57,FC,51000000,0,1,37,12,999,20,1
10002970,57,FC,51000000,0,2,38,12,999,20,1
10002971,57,FC,51000000,0,1,39,12,999,20,1
10002972,57,FC,51000000,0,1,41,12,999,20,1
10002973,57,FC,51000000,0,1,43,12,999,20,1
10002974,57,FC,51000000,0,1,45,12,999,20,1
10002975,57,FC,51000000,0,2,47,12,999,20,1
10002976,57,FC,50000000,0,1,15,12,999,20,1
10002977,57,FC,50000000,0,2,15,12,999,20,1
10002978,57,FC,50000000,0,1,16,12,999,20,1
10002979,57,FC,50000000,0,1,17,12,999,20,1
10002980,57,FC,50000000,0,1,17,12,999,20,1
10002981,57,FC,50000000,0,1,17,12,999,20,1
10002982,57,FC,50000000,0,2,17,12,999,20,1
10002983,57,FC,50000000,0,1,18,12,999,20,1
10002984,57,FC,50000000,0,1,18,12,999,20,1
10002985,57,FC,50000000,0,2,18,12,999,20,1
10002986,57,FC,50000000,0,1,19,12,999,20,1
10002987,57,FC,50000000,0,1,19,12,999,20,1
10002988,57,FC,50000000,0,1,20,12,999,20,1
10002989,57,FC,50000000,0,1,20,12,999,20,1
10002990,57,FC,50000000,0,2,21,12,999,20,1
10002991,57,FC,50000000,0,1,22,12,999,20,1
10002992,57,FC,50000000,0,2,22,12,999,20,1
10002993,57,FC,50000000,0,2,22,12,999,20,1
10002994,57,FC,50000000,0,1,23,12,999,20,1
10002995,57,FC,50000000,0,1,24,12,999,20,1
10002996,57,TFC,50000000,0,2,24,12,999,20,1
10002997,57,FC,50000000,0,2,24,12,999,20,1
10002998,57,FC,50000000,0,2,24,12,999,20,1
10002999,57,FC,50000000,0,1,25,12,999,20,1
10003000,57,FC,50000000,0,1,25,12,999,20,1
10003001,57,FC,50000000,0,2,25,12,999,20,1
10003002,57,FC,50000000,0,2,26,12,999,20,1
10003003,57,TFC,50000000,0,1,27,12,999,20,1
10003004,57,FC,50000000,0,1,27,12,999,20,1
10003005,57,FC,50000000,0,1,27,12,999,20,1
10003006,57,TFC,50000000,0,1,27,12,999,20,1
10003007,57,FC,50000000,0,2,27,12,999,20,1
10003008,57,FC,50000000,0,2,27,12,999,20,1
10003009,57,FC,50000000,0,2,28,12,999,20,1
10003010,57,FC,50000000,0,2,28,12,999,20,1
10003011,57,FC,50000000,0,2,30,12,999,20,1
10003012,57,FC,50000000,0,1,31,12,999,20,1
10003013,57,FC,50000000,0,1,31,12,999,20,1
10003014,57,FC,50000000,0,2,31,12,999,20,1
10003015,57,TFC,50000000,0,2,31,12,999,20,1
10003016,57,FC,50000000,0,2,32,12,999,20,1
10003017,57,FC,50000000,0,2,32,12,999,20,1
10003018,57,FC,50000000,0,2,32,12,999,20,1
10003019,57,FC,50000000,0,1,33,12,999,20,1
10003020,57,FC,50000000,0,1,33,12,999,20,1
10003021,57,FC,50000000,0,1,34,12,999,20,1
10003022,57,FC,50000000,0,1,34,12,999,20,1
10003023,57,TFC,50000000,0,1,35,12,999,20,1
10003024,57,FC,50000000,0,2,35,12,999,20,1
10003025,57,FC,50000000,0,1,36,12,999,20,1
10003026,57,FC,50000000,0,1,36,12,999,20,1
10003027,57,FC,50000000,0,1,36,12,999,20,1
10003028,57,AM,50000000,0,1,36,12,999,20,1
10003029,57,FC,50000000,0,2,36,12,999,20,1
10003030,57,FC,50000000,0,1,37,12,999,20,1
10003031,57,FC,50000000,0,1,38,12,999,20,1
10003032,57,FC,50000000,0,1,38,12,999,20,1
10003033,57,FC,50000000,0,2,38,12,999,20,1
10003034,57,TFC,50000000,0,1,39,12,999,20,1
10003035,57,FC,50000000,0,2,39,12,999,20,1
10003036,57,FC,50000000,0,2,39,12,999,20,1
10003037,57,FC,50000000,0,2,39,12,999,20,1
10003038,57,FC,50000000,0,2,39,12,999,20,1
10003039,57,FC,50000000,0,1,40,12,999,20,1
10003040,57,TFC,50000000,0,1,40,12,999,20,1
10003041,57,AM,50000000,0,1,40,12,999,20,1
10003042,57,FC,50000000,0,1,40,12,999,20,1
10003043,57,FC,50000000,0,1,41,12,999,20,1
10003044,57,FC,50000000,0,1,41,12,999,20,1
10003045,57,TFC,50000000,0,2,41,12,999,20,1
10003046,57,FC,50000000,0,1,42,12,999,20,1
10003047,57,FC,50000000,0,1,42,12,999,20,1
10003048,57,FC,50000000,0,1,42,12,999,20,1
10003049,57,FC,50000000,0,2,42,12,999,20,1
10003050,57,FC,50000000,0,2,42,12,999,20,1
10003051,57,FC,50000000,0,2,42,12,999,20,1
10003052,57,FC,50000000,0,2,42,12,999,20,1
10003053,57,AM,50000000,0,1,43,12,999,20,1
10003054,57,FC,50000000,0,2,43,12,999,20,1
10003055,57,FC,50000000,0,1,44,12,999,20,1
10003056,57,FC,50000000,0,1,45,12,999,20,1
10003057,57,FC,50000000,0,1,46,12,999,20,1
10003058,57,FC,50000000,0,1,46,12,999,20,1
10003059,57,FC,50000000,0,1,46,12,999,20,1
10003060,57,FC,50000000,0,1,46,12,999,20,1
10003061,57,FC,50000000,0,2,46,12,999,20,1
10003062,57,FC,50000000,0,1,47,12,999,20,1
10003063,57,FC,50000000,0,1,47,12,999,20,1
10003064,57,AM,50000000,0,1,47,12,999,20,1
10003065,57,FC,50000000,0,2,47,12,999,20,1
10003066,57,FC,50000000,0,2,47,12,999,20,1
10003067,57,FC,50000000,0,1,48,12,999,20,1
10003068,57,TFC,50000000,0,1,48,12,999,20,1
10003069,57,FC,50000000,0,2,48,12,999,20,1
10003070,57,FC,50000000,0,1,49,12,999,20,1
10003071,57,FC,50000000,0,2,49,12,999,20,1
10003072,57,FC,50000000,0,2,49,12,999,20,1
10003073,57,FC,50000000,0,1,50,12,999,20,1
10003074,57,FC,50000000,0,1,50,12,999,20,1
10003075,57,FC,50000000,0,2,50,12,999,20,1
10003076,57,FC,50000000,0,2,50,12,999,20,1
10003077,57,FC,50000000,0,1,51,12,999,20,1
10003078,57,FC,50000000,0,2,51,12,999,20,1
10003079,57,FC,50000000,0,2,51,12,999,20,1
10003080,57,FC,50000000,0,2,52,12,999,20,1
10003081,57,FC,50000000,0,2,52,12,999,20,1
10003082,57,FC,50000000,0,2,52,12,999,20,1
10003083,57,FC,50000000,0,1,53,12,999,20,1
10003084,57,FC,50000000,0,2,53,12,999,20,1
10003085,57,FC,50000000,0,2,53,12,999,20,1
10003086,57,FC,50000000,0,1,54,12,999,20,1
10003087,57,FC,50000000,0,1,54,12,999,20,1
10003088,57,FC,50000000,0,2,55,12,999,20,1
10003089,57,FC,50000000,0,2,55,12,999,20,1
10003090,57,FC,49000000,0,1,40,12,999,20,1
